#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-06-04T01:13:27 [V7.5.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-06-04T01:13:27	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=99999&-source=J/ApJ/608/243/photom&-order=I&-out=Seq&-out=Xpos&-out=Ypos&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Icmag&-out=e_Icmag&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_16080243
#Name: J/ApJ/608/243
#Title: CCD BVI photometry of M12 stars (Hargis+, 2004)
#INFO	ivoid=ivo://cds.vizier/j/apj/608/243	    IVOID of underlying data collection
#INFO	creator=Hargis J.R.	    First author or institution
#INFO	cites=bibcode:2004ApJ...608..243H	    Article or Data origin sources
#INFO	editor=Astrophysical Journal (AAS)	    Editor name (article)
#INFO	original_date=2004	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJ/608/243	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.16080243	    Dataset identifier that can be used for citation
#INFO	publication_date=2004-08-20	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJ_608_243_photom:
#Name: J/ApJ/608/243/photom
#Title: BVI Photometry for M12 stars
#Column	Seq	(I5)	Sequential number	[ucd=meta.id]
#Column	Xpos	(F8.3)	X coordinate in pixels (1)	[ucd=pos.cartesian.x;instr.det]
#Column	Ypos	(F8.3)	Y coordinate in pixels (1)	[ucd=pos.cartesian.y;instr.det]
#Column	Bmag	(F7.4)	? Johnson B magnitude	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F7.4)	? Johnson B magnitude error	[ucd=stat.error]
#Column	Vmag	(F7.4)	? Johnson V magnitude	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F7.4)	? Johnson V magnitude error	[ucd=stat.error]
#Column	Icmag	(F7.4)	? Cousins I magnitude	[ucd=phot.mag;em.opt.I]
#Column	e_Icmag	(F7.4)	? Cousins I magnitude error	[ucd=stat.error]
Seq	Xpos	Ypos	Bmag	e_Bmag	Vmag	e_Vmag	Icmag	e_Icmag
15326	 429.344	1338.530	       	       	20.1015	 0.0419	19.2476	 0.0712
15327	1260.908	1297.014	       	       	20.1016	 0.0535	18.9897	 0.0640
15328	1022.647	 744.792	       	       	20.1016	 0.0631	18.9412	 0.0520
15329	1390.606	 914.916	       	       	20.1018	 0.0637	19.1242	 0.0616
15330	 846.605	 977.982	       	       	20.1019	 0.0855	18.9842	 0.0902
15331	1210.008	1140.081	       	       	20.1021	 0.0505	18.9062	 0.0644
15332	1513.905	1176.997	20.7471	 0.0953	20.1022	 0.0428	18.9233	 0.0503
15333	 950.433	 850.390	       	       	20.1042	 0.0551	18.9475	 0.0654
15334	1063.758	 769.696	20.7867	 0.0945	20.1044	 0.0809	18.8294	 0.0942
15335	 940.015	1074.371	       	       	20.1045	 0.0954	18.8299	 0.0580
15336	1509.755	1192.111	       	       	20.1046	 0.0504	19.2458	 0.0663
15337	1238.964	1481.342	20.8693	 0.0782	20.1046	 0.0523	19.1784	 0.0654
15338	1466.368	 911.165	       	       	20.1047	 0.0610	18.8021	 0.0504
15339	1750.032	1316.522	       	       	20.1051	 0.0454	18.7796	 0.0517
15340	1166.457	 798.821	20.8886	 0.0861	20.1052	 0.0534	18.8758	 0.0642
15341	 625.156	1253.137	20.9230	 0.0876	20.1052	 0.0494	19.1175	 0.0668
15342	  50.183	 959.706	21.1881	 0.0995	20.1052	 0.0777	       	
15343	1108.531	1645.897	       	       	20.1053	 0.0363	19.0073	 0.0646
15344	 921.359	 961.615	       	       	20.1056	 0.0634	18.6312	 0.0599
15345	 669.001	1089.723	       	       	20.1061	 0.0470	19.1470	 0.0579
15346	1109.150	1619.208	       	       	20.1067	 0.0518	19.1381	 0.0602
15347	 584.206	1606.389	       	       	20.1068	 0.0583	19.0209	 0.0469
15348	 836.317	 847.702	       	       	20.1078	 0.0507	19.0686	 0.0639
15349	1149.942	1271.596	20.8412	 0.0754	20.1080	 0.0538	19.1438	 0.0669
15350	1529.233	1160.166	       	       	20.1081	 0.0714	19.0727	 0.0792
15351	 405.883	 650.798	       	       	20.1081	 0.0466	19.1154	 0.0589
15352	1096.908	1310.063	       	       	20.1083	 0.0595	19.1363	 0.0744
15353	1417.664	1568.711	       	       	20.1085	 0.0477	19.0931	 0.0761
15354	  27.111	 150.847	       	       	20.1089	 0.0449	18.7701	 0.0458
15355	 445.586	1438.223	       	       	20.1094	 0.0845	18.3703	 0.0617
15356	1102.999	1758.365	       	       	20.1094	 0.0539	19.0741	 0.0701
15357	 928.750	 909.317	       	       	20.1095	 0.0578	19.0931	 0.0958
15358	1060.636	 353.512	21.0719	 0.0915	20.1099	 0.0619	18.7617	 0.0387
15359	1079.690	 579.297	       	       	20.1101	 0.0538	19.0992	 0.0711
15360	1154.729	1981.555	       	       	20.1105	 0.0618	18.1031	 0.0249
15361	1243.560	1033.550	       	       	20.1109	 0.0604	19.0548	 0.0578
15362	1191.517	1472.739	       	       	20.1110	 0.0628	18.9947	 0.0601
15363	1558.612	1073.491	       	       	20.1110	 0.0522	18.9772	 0.0579
15364	 958.073	 653.140	       	       	20.1115	 0.0697	19.1260	 0.0704
15365	 673.766	1022.778	       	       	20.1117	 0.0697	19.0643	 0.0708
15366	1322.984	1401.464	       	       	20.1118	 0.0610	19.1749	 0.0603
15367	1490.357	 862.690	       	       	20.1120	 0.0515	18.0883	 0.0261
15368	1447.191	1001.233	       	       	20.1122	 0.0494	19.0667	 0.0568
15369	 999.261	 731.347	       	       	20.1125	 0.0580	18.9999	 0.0642
15370	1979.276	 461.501	20.8827	 0.0974	20.1125	 0.0521	18.8794	 0.0470
15371	 286.307	 785.530	20.8424	 0.0993	20.1125	 0.0523	19.0313	 0.0562
15372	 885.405	1192.393	       	       	20.1126	 0.0516	19.0612	 0.0492
15373	1135.369	 518.645	20.9492	 0.0971	20.1128	 0.0511	19.0780	 0.0888
15374	1442.174	 809.831	       	       	20.1129	 0.0501	19.0991	 0.0672
15375	1241.086	 998.385	       	       	20.1129	 0.0746	18.7484	 0.0882
15376	1294.345	1431.142	20.7979	 0.0673	20.1129	 0.0465	18.9461	 0.0560
15377	1282.120	 696.864	20.7109	 0.0877	20.1130	 0.0515	19.0530	 0.0619
15378	1480.814	 645.471	       	       	20.1132	 0.0449	19.1454	 0.0547
15379	1241.281	 695.364	       	       	20.1132	 0.0497	18.9397	 0.0544
15380	1315.205	 565.326	       	       	20.1133	 0.0498	19.0100	 0.0497
15381	 896.354	 923.117	       	       	20.1137	 0.0461	19.2074	 0.0957
15382	1616.364	 764.642	       	       	20.1137	 0.0500	19.1470	 0.0522
15383	1553.589	1300.971	       	       	20.1138	 0.0543	19.2092	 0.0673
15384	1132.232	1389.400	       	       	20.1140	 0.0754	19.1341	 0.0564
15385	1519.881	1099.954	20.8836	 0.0995	20.1142	 0.0574	19.1377	 0.0686
15386	 715.994	1558.107	       	       	20.1142	 0.0458	19.3033	 0.0911
15387	1284.407	1384.483	20.5057	 0.0785	20.1145	 0.0476	18.6715	 0.0823
15388	1801.242	2006.352	20.9984	 0.0935	20.1153	 0.0435	19.1201	 0.0547
15389	1293.534	 876.609	       	       	20.1154	 0.0503	19.0308	 0.0605
15390	 978.960	1276.763	       	       	20.1158	 0.0760	18.9133	 0.0567
15391	 441.105	1038.758	       	       	20.1158	 0.0444	19.1059	 0.0703
15392	1521.425	  45.273	       	       	20.1159	 0.0398	19.1885	 0.0563
15393	1409.415	1384.640	       	       	20.1163	 0.0458	19.0457	 0.0566
15394	1212.430	1030.930	       	       	20.1164	 0.0520	19.0129	 0.0663
15395	 847.980	1278.183	       	       	20.1169	 0.0499	19.0874	 0.0644
15396	1278.329	1468.124	       	       	20.1172	 0.0490	19.1348	 0.0744
15397	1520.652	1009.929	       	       	20.1172	 0.0533	17.7617	 0.0252
15398	1059.932	1342.106	       	       	20.1172	 0.0386	19.0053	 0.0489
15399	 322.285	1849.596	       	       	20.1180	 0.0463	18.4311	 0.0290
15400	 787.289	 621.747	20.9403	 0.0737	20.1182	 0.0487	19.0366	 0.0547
15401	1049.360	 743.745	       	       	20.1183	 0.0553	19.1121	 0.0743
15402	1208.660	 653.826	       	       	20.1187	 0.0539	19.0202	 0.0575
15403	 941.609	 215.735	       	       	20.1189	 0.0424	18.9502	 0.0504
15404	 938.017	1229.585	       	       	20.1189	 0.0469	19.2105	 0.0841
15405	1040.569	1323.071	       	       	20.1191	 0.0519	18.8392	 0.0634
15406	1270.469	 971.898	       	       	20.1191	 0.0702	19.0815	 0.0738
15407	 333.606	 186.625	20.9696	 0.0851	20.1192	 0.0493	19.1757	 0.0751
15408	1725.619	 847.790	       	       	20.1196	 0.0433	19.0066	 0.0713
15409	1171.232	 626.424	20.7104	 0.0791	20.1196	 0.0555	19.0179	 0.0703
15410	 712.501	 796.668	       	       	20.1199	 0.0534	19.0103	 0.0840
15411	 729.650	 848.889	       	       	20.1199	 0.0663	18.5748	 0.0636
15412	 440.592	1204.342	       	       	20.1199	 0.0558	19.1121	 0.0904
15413	  74.526	 196.640	20.5904	 0.0938	20.1199	 0.0429	19.2798	 0.0509
15414	1047.105	1263.445	       	       	20.1201	 0.0470	18.1651	 0.0295
15415	 999.976	 865.501	       	       	20.1201	 0.0803	18.8949	 0.0614
15416	1020.863	1725.384	       	       	20.1203	 0.0470	18.8294	 0.0517
15417	1079.741	1288.315	       	       	20.1205	 0.0523	19.1519	 0.0797
15418	 731.820	1048.023	       	       	20.1208	 0.0482	19.0473	 0.0531
15419	1094.222	1168.449	       	       	20.1209	 0.0544	18.9581	 0.0806
15420	 920.368	 782.225	       	       	20.1209	 0.0566	18.8855	 0.0555
15421	1393.983	1135.227	       	       	20.1209	 0.0489	19.0939	 0.0654
15422	1211.601	1425.307	       	       	20.1211	 0.0735	18.3008	 0.0311
15423	1350.944	 254.912	       	       	20.1213	 0.0475	19.1261	 0.0483
15424	1945.459	 553.687	       	       	20.1214	 0.0476	18.5512	 0.0388
15425	 841.357	 852.994	       	       	20.1214	 0.0522	19.1499	 0.0620
15426	1319.310	 754.266	       	       	20.1218	 0.0731	19.0832	 0.0708
15427	1157.547	 700.159	21.0001	 0.0951	20.1220	 0.0649	19.1228	 0.0637
15428	 512.355	 863.102	20.8461	 0.0982	20.1220	 0.0443	19.1040	 0.0603
15429	1254.054	 548.030	       	       	20.1221	 0.0558	19.0004	 0.0538
15430	 532.013	1239.936	       	       	20.1223	 0.0554	19.1143	 0.0545
15431	  66.553	1764.113	       	       	20.1226	 0.0872	18.1899	 0.0571
15432	 467.311	1533.251	       	       	20.1227	 0.0504	19.0627	 0.0648
15433	1278.690	 598.869	21.1364	 0.0884	20.1227	 0.0551	18.9743	 0.0512
15434	1362.218	1292.935	       	       	20.1228	 0.0509	19.0557	 0.0592
15435	 949.659	1178.898	20.7595	 0.0947	20.1230	 0.0519	19.1541	 0.0576
15436	 701.982	 870.113	       	       	20.1234	 0.0476	18.9624	 0.0550
15437	 751.393	 997.776	20.6393	 0.0936	20.1234	 0.0422	19.1627	 0.0689
15438	  12.526	 467.142	       	       	20.1235	 0.0612	18.6500	 0.0528
15439	1146.260	1400.019	       	       	20.1235	 0.0443	18.8329	 0.0655
15440	1854.499	2027.953	       	       	20.1237	 0.0557	19.3329	 0.0767
15441	 482.549	1244.713	       	       	20.1238	 0.0524	19.1742	 0.0777
15442	 574.162	1144.536	       	       	20.1247	 0.0499	19.1331	 0.0627
15443	1188.756	 887.588	       	       	20.1250	 0.0584	18.9478	 0.0705
15444	 860.269	1124.228	       	       	20.1250	 0.0569	18.8008	 0.0536
15445	1242.466	1233.471	       	       	20.1251	 0.0567	18.9605	 0.0673
15446	 626.415	1302.235	20.8367	 0.0782	20.1253	 0.0463	19.0132	 0.0589
15447	1840.873	 855.825	       	       	20.1253	 0.0547	19.1512	 0.0616
15448	1404.524	1049.516	       	       	20.1255	 0.0509	18.9523	 0.0714
15449	 913.588	 818.402	       	       	20.1256	 0.0630	19.1124	 0.0675
15450	 885.912	1026.051	       	       	20.1257	 0.0655	19.2396	 0.0900
15451	 806.987	1774.928	       	       	20.1261	 0.0565	17.7040	 0.0208
15452	 359.853	1935.423	       	       	20.1262	 0.0496	18.3922	 0.0351
15453	1120.138	 799.545	       	       	20.1262	 0.0537	19.2413	 0.0783
15454	1267.420	1132.323	       	       	20.1267	 0.0402	18.8776	 0.0679
15455	1137.795	 615.658	       	       	20.1269	 0.0527	19.1092	 0.0617
15456	1071.436	1280.149	       	       	20.1269	 0.0449	19.0281	 0.0589
15457	 996.560	1112.525	       	       	20.1271	 0.0974	18.7707	 0.0892
15458	1322.821	1500.552	       	       	20.1271	 0.0796	18.9059	 0.0523
15459	1093.840	1427.258	       	       	20.1272	 0.0964	19.1660	 0.0577
15460	 561.423	  12.835	       	       	20.1272	 0.0465	18.2352	 0.0339
15461	 647.926	1688.059	       	       	20.1279	 0.0496	19.0376	 0.0498
15462	 820.910	1116.130	       	       	20.1282	 0.0833	19.0915	 0.0787
15463	1242.629	 842.319	       	       	20.1283	 0.0557	19.0353	 0.0592
15464	1400.723	1020.872	       	       	20.1290	 0.0495	19.1134	 0.0983
15465	1797.857	 756.442	20.9981	 0.0858	20.1290	 0.0649	19.0241	 0.0609
15466	 693.055	 861.470	       	       	20.1291	 0.0421	18.8865	 0.0554
15467	1897.399	 724.993	       	       	20.1291	 0.0386	18.4136	 0.0385
15468	 568.215	 593.956	       	       	20.1292	 0.0451	19.1288	 0.0596
15469	1387.001	 754.987	20.9137	 0.0802	20.1293	 0.0410	19.0881	 0.0825
15470	1070.879	 483.718	       	       	20.1295	 0.0764	19.2107	 0.0661
15471	 764.829	 906.971	       	       	20.1295	 0.0533	19.0938	 0.0673
15472	1614.471	 805.797	       	       	20.1295	 0.0454	19.2478	 0.0843
15473	1045.203	 648.963	       	       	20.1296	 0.0505	18.9867	 0.0514
15474	1332.167	 652.985	       	       	20.1296	 0.0534	19.0621	 0.0663
15475	 858.006	 907.323	20.5937	 0.0776	20.1301	 0.0632	18.7520	 0.0547
15476	1372.257	1093.204	       	       	20.1306	 0.0562	19.1121	 0.0755
15477	 914.356	 843.878	       	       	20.1306	 0.0517	19.0365	 0.0624
15478	1086.831	1275.137	20.7083	 0.0881	20.1307	 0.0548	19.0369	 0.0593
15479	1198.996	 890.139	       	       	20.1308	 0.0761	19.2413	 0.0969
15480	1384.693	1663.877	       	       	20.1309	 0.0749	19.2684	 0.0844
15481	1238.762	1052.209	       	       	20.1311	 0.0580	18.9286	 0.0670
15482	1597.938	 830.796	       	       	20.1311	 0.0574	19.3023	 0.0885
15483	1370.567	 814.223	       	       	20.1314	 0.0531	19.2478	 0.0876
15484	1353.842	1631.889	       	       	20.1314	 0.0585	19.1701	 0.0669
15485	1087.932	 564.469	20.8545	 0.0970	20.1314	 0.0419	19.0789	 0.0533
15486	1166.181	 802.943	       	       	20.1316	 0.0599	19.1394	 0.0745
15487	1439.187	 688.900	20.8416	 0.0986	20.1319	 0.0417	19.1675	 0.0724
15488	1299.728	 635.256	       	       	20.1320	 0.0447	19.0050	 0.0472
15489	1221.807	1002.176	       	       	20.1320	 0.0685	19.0881	 0.0857
15490	 630.507	 141.357	       	       	20.1321	 0.0458	18.1295	 0.0236
15491	 637.196	1289.863	       	       	20.1326	 0.0469	19.0627	 0.0586
15492	 850.707	 486.868	20.7577	 0.0946	20.1326	 0.0754	18.8753	 0.0486
15493	 888.018	1380.717	       	       	20.1327	 0.0612	19.1692	 0.0665
15494	 795.771	1202.912	       	       	20.1328	 0.0454	18.9932	 0.0471
15495	1268.786	 939.744	       	       	20.1332	 0.0697	19.0673	 0.0968
15496	1258.825	 528.537	       	       	20.1343	 0.0461	19.2591	 0.0915
15497	1455.986	1108.142	       	       	20.1350	 0.0613	19.0262	 0.0714
15498	 698.631	 888.643	       	       	20.1351	 0.0601	18.9461	 0.0591
15499	1468.168	 805.714	       	       	20.1354	 0.0496	19.1183	 0.0571
15500	1455.058	1513.916	20.9562	 0.0976	20.1356	 0.0426	19.1910	 0.0790
15501	  29.713	 757.634	       	       	20.1356	 0.0532	18.5550	 0.0397
15502	 993.462	 728.287	       	       	20.1356	 0.0785	18.9509	 0.0652
15503	1466.202	1159.340	       	       	20.1360	 0.0455	19.0076	 0.0657
15504	1141.054	1178.869	       	       	20.1361	 0.0409	19.1843	 0.0676
15505	 741.350	 961.732	       	       	20.1361	 0.0776	18.9759	 0.0744
15506	 912.900	1133.234	       	       	20.1365	 0.0709	19.1155	 0.0660
15507	1216.245	1245.126	       	       	20.1367	 0.0490	19.1008	 0.0910
15508	1391.426	1039.114	       	       	20.1368	 0.0531	18.9463	 0.0544
15509	1887.658	1807.063	       	       	20.1375	 0.0453	17.1505	 0.0174
15510	  48.948	 477.497	       	       	20.1377	 0.0433	19.4624	 0.0964
15511	 907.828	1090.711	       	       	20.1379	 0.0472	18.7168	 0.0482
15512	1545.157	1478.019	       	       	20.1381	 0.0545	18.4469	 0.0300
15513	 844.439	1319.249	21.3801	 0.0979	20.1381	 0.0626	       	
15514	 780.666	 973.727	       	       	20.1382	 0.0577	19.2272	 0.0704
15515	 737.821	1432.584	       	       	20.1386	 0.0516	19.2206	 0.0976
15516	1336.347	1302.921	       	       	20.1387	 0.0611	19.2303	 0.0598
15517	 848.223	 880.017	       	       	20.1387	 0.0940	19.0391	 0.0656
15518	 922.182	1310.209	       	       	20.1394	 0.0619	19.0423	 0.0558
15519	 799.076	 584.391	       	       	20.1396	 0.0555	19.1935	 0.0617
15520	1913.559	1268.111	       	       	20.1397	 0.0751	18.2673	 0.0386
15521	1031.396	 595.294	20.6617	 0.0905	20.1398	 0.0568	19.0952	 0.0608
15522	 889.630	 647.054	       	       	20.1400	 0.0501	19.0164	 0.0725
15523	1141.994	1150.992	       	       	20.1401	 0.0459	19.0388	 0.0546
15524	1071.632	1372.467	       	       	20.1401	 0.0417	18.9639	 0.0449
15525	1711.537	 919.164	       	       	20.1411	 0.0527	19.1070	 0.0711
15526	1506.823	1447.243	       	       	20.1416	 0.0509	19.1174	 0.0619
15527	 833.939	1048.527	       	       	20.1421	 0.0836	18.6935	 0.0894
15528	1293.164	 637.169	20.8848	 0.0700	20.1421	 0.0368	18.9723	 0.0600
15529	1163.093	1225.013	       	       	20.1424	 0.0655	19.0256	 0.0574
15530	1690.056	1306.681	       	       	20.1425	 0.0491	19.1562	 0.0946
15531	 593.334	1201.190	20.7860	 0.0665	20.1427	 0.0517	19.1541	 0.0598
15532	1437.036	1254.395	       	       	20.1435	 0.0469	19.2518	 0.0940
15533	1145.871	1278.974	20.8686	 0.0782	20.1436	 0.0524	19.3499	 0.0845
15534	1168.247	 698.840	       	       	20.1437	 0.0605	19.0923	 0.0996
15535	1221.030	 771.065	       	       	20.1439	 0.0837	19.1557	 0.0642
15536	1394.905	 864.107	       	       	20.1441	 0.0482	19.2529	 0.0585
15537	1745.266	 558.253	       	       	20.1443	 0.0655	18.7141	 0.0530
15538	 865.088	 333.473	       	       	20.1448	 0.0496	19.0618	 0.0536
15539	1582.293	 670.526	       	       	20.1451	 0.0432	19.2177	 0.0649
15540	1067.333	 781.086	       	       	20.1455	 0.0583	18.9061	 0.0597
15541	1074.851	 749.872	       	       	20.1455	 0.0882	18.9162	 0.0955
15542	1260.551	 959.769	       	       	20.1457	 0.0664	18.7247	 0.0626
15543	1211.492	1096.377	       	       	20.1457	 0.0535	18.7360	 0.0641
15544	 814.856	1228.804	       	       	20.1458	 0.0500	18.9618	 0.0517
15545	1011.660	1423.609	       	       	20.1459	 0.0617	19.3336	 0.0769
15546	1218.408	 690.457	20.9715	 0.0833	20.1461	 0.0935	       	
15547	1357.892	1043.527	       	       	20.1461	 0.0501	19.1411	 0.0916
15548	 893.906	 573.164	       	       	20.1463	 0.0826	18.6359	 0.0508
15549	1049.193	1157.062	       	       	20.1466	 0.0882	18.9564	 0.0731
15550	1957.861	2002.939	       	       	20.1468	 0.0639	17.8102	 0.0219
15551	1406.741	 967.177	       	       	20.1470	 0.0562	19.1508	 0.0628
15552	1266.108	 439.129	20.8877	 0.0901	20.1471	 0.0528	19.1287	 0.0538
15553	1240.301	1244.312	       	       	20.1474	 0.0792	19.0549	 0.0851
15554	 900.094	 831.672	       	       	20.1479	 0.0679	19.3207	 0.0809
15555	 704.303	1314.539	       	       	20.1481	 0.0659	18.1531	 0.0320
15556	1717.090	1201.712	20.8339	 0.0859	20.1481	 0.0702	19.3932	 0.0841
15557	 926.352	 855.881	       	       	20.1482	 0.0485	19.0671	 0.0618
15558	1592.748	 909.028	       	       	20.1483	 0.0637	19.1870	 0.0795
15559	1602.395	 537.347	20.8199	 0.0979	20.1483	 0.0586	19.1249	 0.0672
15560	1496.580	1142.653	20.9305	 0.0797	20.1484	 0.0490	19.1749	 0.0672
15561	1282.611	 963.849	       	       	20.1488	 0.0867	18.9088	 0.0638
15562	1905.496	 585.683	       	       	20.1489	 0.0742	19.0212	 0.0719
15563	1167.868	 620.409	21.0516	 0.0942	20.1489	 0.0705	19.0259	 0.0459
15564	1454.706	 218.182	       	       	20.1489	 0.0615	19.2542	 0.0679
15565	 903.504	1246.291	20.9458	 0.0796	20.1489	 0.0540	19.2950	 0.0765
15566	1590.632	 491.018	21.1087	 0.0763	20.1490	 0.0504	19.2743	 0.0566
15567	1041.010	1145.994	       	       	20.1500	 0.0630	19.1880	 0.0810
15568	1920.322	1584.740	       	       	20.1501	 0.0504	18.5577	 0.0361
15569	 994.711	1358.483	21.0163	 0.0939	20.1501	 0.0543	19.0753	 0.0899
15570	1893.216	  24.875	20.7350	 0.0851	20.1504	 0.0597	19.3137	 0.0690
15571	1391.698	1054.256	       	       	20.1504	 0.0517	18.9802	 0.0782
15572	1052.907	 218.677	       	       	20.1508	 0.0617	18.8436	 0.0577
15573	1184.124	1406.172	       	       	20.1510	 0.0653	18.9181	 0.0603
15574	 505.724	1868.986	       	       	20.1513	 0.0742	19.1142	 0.0731
15575	 628.572	 578.722	       	       	20.1514	 0.0506	19.1714	 0.0593
15576	1274.874	 465.195	       	       	20.1515	 0.0614	19.1276	 0.0568
15577	1345.052	 698.443	20.8272	 0.0888	20.1516	 0.0568	18.9845	 0.0672
15578	 609.123	1123.443	20.9968	 0.0778	20.1517	 0.0545	19.0201	 0.0682
15579	1062.247	 560.951	       	       	20.1518	 0.0593	19.1641	 0.0578
15580	 832.583	 831.576	       	       	20.1519	 0.0507	18.9459	 0.0553
15581	1312.565	 530.009	       	       	20.1520	 0.0562	19.1163	 0.0985
15582	1416.327	 699.938	       	       	20.1520	 0.0438	19.0655	 0.0466
15583	 377.198	 947.819	       	       	20.1522	 0.0375	18.9805	 0.0462
15584	1088.795	 691.641	       	       	20.1523	 0.0458	19.0241	 0.0670
15585	 715.570	 968.609	       	       	20.1528	 0.0484	19.1531	 0.0640
15586	1215.675	 451.427	       	       	20.1528	 0.0565	19.1214	 0.0685
15587	 853.827	 427.325	       	       	20.1529	 0.0580	19.1630	 0.0420
15588	1026.520	1908.677	       	       	20.1530	 0.0550	19.0202	 0.0593
15589	 541.303	1184.924	20.9957	 0.0969	20.1530	 0.0474	19.2883	 0.0921
15590	 850.161	1190.023	       	       	20.1531	 0.0549	19.1506	 0.0620
15591	 856.537	1484.842	21.0182	 0.0938	20.1531	 0.0795	19.1246	 0.0909
15592	 635.137	  21.579	20.7798	 0.0926	20.1532	 0.0469	19.1600	 0.0905
15593	1252.976	1763.791	       	       	20.1533	 0.0683	18.7418	 0.0388
15594	1551.145	 359.351	       	       	20.1537	 0.0505	19.0370	 0.0697
15595	 888.065	 897.586	20.7712	 0.0871	20.1539	 0.0537	19.0589	 0.0925
15596	1001.654	 435.880	       	       	20.1539	 0.0512	19.2215	 0.0565
15597	1378.581	1135.498	       	       	20.1540	 0.0612	19.1254	 0.0634
15598	1268.692	 758.119	       	       	20.1540	 0.0527	19.2272	 0.0501
15599	 761.911	 792.582	       	       	20.1541	 0.0494	19.1238	 0.0664
15600	1494.377	1179.556	       	       	20.1543	 0.0558	19.0736	 0.0727
15601	 999.065	 828.812	       	       	20.1545	 0.0495	18.8149	 0.0647
15602	1287.971	 616.544	20.8839	 0.0817	20.1547	 0.0547	19.1000	 0.0603
15603	1675.713	 469.298	       	       	20.1547	 0.0477	19.1588	 0.0676
15604	1497.186	1253.601	       	       	20.1548	 0.0561	19.0391	 0.0920
15605	 913.983	1116.619	       	       	20.1550	 0.0874	19.0771	 0.0617
15606	1354.168	 806.944	       	       	20.1552	 0.0608	19.0375	 0.0590
15607	1689.020	 775.347	       	       	20.1552	 0.0765	19.0965	 0.0572
15608	1113.015	 472.551	20.7861	 0.0959	20.1553	 0.0734	19.0165	 0.0502
15609	1370.229	 461.893	       	       	20.1555	 0.0400	19.0155	 0.0646
15610	 867.779	 966.700	       	       	20.1557	 0.0774	19.0992	 0.0572
15611	 904.715	1065.844	       	       	20.1558	 0.0975	18.2553	 0.0303
15612	 797.183	 910.469	       	       	20.1560	 0.0560	19.1504	 0.0609
15613	 832.248	 968.343	       	       	20.1560	 0.0529	19.0384	 0.0959
15614	 402.546	 962.847	       	       	20.1561	 0.0719	19.1617	 0.0510
15615	1125.726	 778.944	20.6218	 0.0849	20.1563	 0.0633	19.2466	 0.0612
15616	1057.934	 744.240	       	       	20.1565	 0.0778	19.2779	 0.0739
15617	 864.793	1173.782	       	       	20.1565	 0.0480	19.1685	 0.0698
15618	1275.902	 805.816	       	       	20.1569	 0.0669	19.1350	 0.0526
15619	 670.609	1001.897	       	       	20.1569	 0.0464	19.2015	 0.0636
15620	1192.381	1300.490	       	       	20.1569	 0.0632	19.0862	 0.0890
15621	1936.521	1702.851	       	       	20.1569	 0.0364	19.1102	 0.0378
15622	1519.723	 881.555	       	       	20.1573	 0.0574	19.1599	 0.0698
15623	1273.488	1197.655	       	       	20.1576	 0.0916	18.5794	 0.0799
15624	1159.468	1158.235	       	       	20.1578	 0.0553	19.0785	 0.0917
15625	 839.152	 875.653	       	       	20.1582	 0.0462	18.8472	 0.0469
15626	1019.692	 651.599	21.0639	 0.0953	20.1587	 0.0592	19.0631	 0.0592
15627	1742.759	1542.569	       	       	20.1588	 0.0587	19.1438	 0.0577
15628	1631.836	 559.195	20.9716	 0.0984	20.1590	 0.0528	19.3344	 0.0871
15629	1581.322	 651.366	       	       	20.1590	 0.0529	19.1192	 0.0773
15630	 452.229	 820.811	       	       	20.1591	 0.0611	19.1205	 0.0488
15631	1409.954	 669.499	       	       	20.1592	 0.0511	19.0786	 0.0969
15632	 553.896	 856.933	       	       	20.1592	 0.0565	19.0022	 0.0766
15633	1099.899	1232.998	       	       	20.1594	 0.0468	19.1042	 0.0641
15634	 508.114	1130.658	       	       	20.1596	 0.0583	19.1757	 0.0718
15635	 618.417	1221.707	       	       	20.1597	 0.0692	19.1171	 0.0657
15636	 980.613	1144.884	       	       	20.1598	 0.0555	19.0115	 0.0692
15637	 909.198	 180.994	       	       	20.1599	 0.0450	18.6050	 0.0389
15638	 693.476	 174.522	       	       	20.1600	 0.0504	19.0933	 0.0577
15639	 611.158	 689.643	       	       	20.1601	 0.0471	18.7386	 0.0474
15640	 897.064	1126.166	20.8685	 0.0885	20.1602	 0.0995	18.8719	 0.0640
